Store Number,Profile Key,Phone,Address,Lat,Lng,Store Hours,Pharmacy Hours,Clinic Hours,Services
4839,walgreens-2010-s-fry-rd-katy-tx-77450,(281) 398-9628,"2010 S Fry Rd,Katy, TX 77450",29.753577,-95.723156,M F: 7:00AM-11:00PM Sat: 7:00AM-11:00PM Sun: 7:00AM-11:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4840,walgreens-2240-north-park-drive-kingwood-tx-77339,(281) 358-5458,"2240 North Park Drive,Kingwood, TX 77339",30.068152,-95.212056,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations and travel vaccines, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4841,walgreens-4210-e-state-road-64-bradenton-fl-34208,(941) 708-9161,"4210 E State Road 64,Bradenton, FL 34208",27.497734,-82.509468,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4842,walgreens-1008-oakland-ave.-rock-hill-sc-29732,(803) 980-1350,"1008 Oakland Ave.,Rock Hill, SC 29732",34.9435902,-81.0312797,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing"
4843,walgreens-6802-w-wilkinson-blvd-belmont-nc-28012,(704) 829-5681,"6802 W Wilkinson Blvd,Belmont, NC 28012",35.2514415,-81.028244,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4845,walgreens-89-henry-st-freeport-ny-11520,(516) 623-9719,"89 Henry St,Freeport, NY 11520",40.656062,-73.5803756,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
4846,walgreens-2301-center-point-pkwy-birmingham-al-35215,(205) 853-8360,"2301 Center Point Pkwy,Birmingham, AL 35215",33.6458683,-86.6838081,Open 24 Hours,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4847,walgreens-1402-ohio-ave-lynn-haven-fl-32444,(850) 265-0499,"1402 Ohio Ave,Lynn Haven, FL 32444",30.2375314,-85.6488422,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4848,walgreens-414c-mary-esther-cut-off-nw-ft-walton-beach-fl-32548,(850) 244-0869,"414c Mary Esther Cut Off Nw,Ft Walton Beach, FL 32548",30.424515,-86.647135,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4852,walgreens-2240-shoenersville-rd-bethlehem-pa-18017,(610) 861-7494,"2240 Shoenersville Rd,Bethlehem, PA 18017",40.640999,-75.399499,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Film roll processing, Shingles Vaccine"
4854,walgreens-4771-w-craig-rd-north-las-vegas-nv-89032,(702) 656-1221,"4771 W Craig Rd,North Las Vegas, NV 89032",36.2385289,-115.2072134,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,M  F: 9:00AM-7:30PM Sat: 9:30AM-5:00PM Sun: 9:30AM-5:00PM,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations in Take Care Clinic, Online ordering, Redbox DVD rental, Film roll processing"
4855,walgreens-6001-w.-cheyenne-ave.-las-vegas-nv-89108,(702) 396-0917,"6001 W. Cheyenne Ave.,Las Vegas, NV 89108",36.216343,-115.226338,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4856,walgreens-3400-boulder-hwy-las-vegas-nv-89121,(702) 432-6940,"3400 Boulder Hwy,Las Vegas, NV 89121",36.1451682,-115.1011213,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4857,walgreens-4921-bryant-irvin-fort-worth-tx-76132,(817) 292-5806,"4921 Bryant Irvin,Fort Worth, TX 76132",32.6781604,-97.4156388,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4858,walgreens-6205-westcreek-dr-fort-worth-tx-76133,(817) 263-0962,"6205 Westcreek Dr,Fort Worth, TX 76133",32.6545466,-97.3615272,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing, Shingles Vaccine"
4859,walgreens-5600-new-york-ave.-arlington-tx-76018,(817) 465-5048,"5600 New York Ave.,Arlington, TX 76018",32.654634,-97.077727,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4860,walgreens-510-e.-main-allen-tx-75002,(972) 727-6509,"510 E. Main,Allen, TX 75002",33.099881,-96.660891,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Film roll processing, Shingles Vaccine"
4862,walgreens-4343-n-central-ave-chicago-il-60634,(773) 427-9456,"4343 N Central Ave,Chicago, IL 60634",41.9600057,-87.7671199,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing, Shingles Vaccine"
4864,walgreens-7380-orchard-lake-rd.-west-bloomfield-mi-48322,(248) 538-8373,"7380 Orchard Lake Rd.,West Bloomfield, MI 48322",42.5298808,-83.3600511,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing, Shingles Vaccine"
4865,walgreens-515-carlyle-ave-belleville-il-62221,(618) 222-1827,"515 Carlyle Ave,Belleville, IL 62221",38.516328,-89.958573,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
4866,walgreens-15390-new-halls-ferry-rd-florissant-mo-63031,(314) 831-9916,"15390 New Halls Ferry Rd,Florissant, MO 63031",38.8253719,-90.3093382,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
4867,walgreens-3160-n.-highway-67-florissant-mo-63033,(314) 837-4332,"3160 N. Highway 67,Florissant, MO 63033",38.809196,-90.297776,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4869,walgreens-3251-freedom-dr-charlotte-nc-28208,(704) 399-3955,"3251 Freedom Dr,Charlotte, NC 28208",35.2447476,-80.8926098,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 10:00AM-7:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing, HIV Medication Support"
4870,walgreens-735-cabarrus-ave-w-concord-nc-28027,(704) 723-9463,"735 Cabarrus Ave W,Concord, NC 28027",35.395712,-80.607414,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
4871,walgreens-1310-s-cannon-blvd-kannapolis-nc-28083,(704) 938-7021,"1310 S Cannon Blvd,Kannapolis, NC 28083",35.4775433,-80.6114944,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing"
4872,walgreens-5555-edmondson-pike-nashville-tn-37211,(615) 333-2722,"5555 Edmondson Pike,Nashville, TN 37211",36.040701,-86.744253,Open 24 Hours,Open 24 Hours,M  F: 8:00AM-7:30PM Sat: 9:30AM-5:00PM Sun: 9:30AM-5:00PM,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer Only), Immunizations in Take Care Clinic, Online ordering, Redbox DVD rental, Film roll processing"
4874,walgreens-6600--willow-springs-rd-indian-head-park-il-60525,(708) 588-1253,"6600  Willow Springs Rd,Indian Head Park, IL 60525",41.770218,-87.888068,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4875,walgreens-3033-s.-14th-st.-abilene-tx-79605,(325) 795-1440,"3033 S. 14th St.,Abilene, TX 79605",32.431605,-99.7588959,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4876,walgreens-905-new-durham-rd-edison-nj-08817,(732) 287-3652,"905 New Durham Rd,Edison, NJ 08817",40.5422378,-74.397163,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Film roll processing, Shingles Vaccine"
4879,walgreens-8100-county-road-42-savage-mn-55378,(952) 226-1283,"8100 County Road 42,Savage, MN 55378",44.7464448,-93.3823762,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4882,walgreens-5825-cahill-ave.-inver-grove-heights-mn-55076,(651) 451-1503,"5825 Cahill Ave.,Inver Grove Heights, MN 55076",44.8633682,-93.0439203,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4884,walgreens-278-n-main-st-thiensville-wi-53092,(262) 242-3451,"278 N Main St,Thiensville, WI 53092",43.234988,-87.9839332,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Film roll processing"
4885,walgreens-1890-route-88-brick-nj-08724,(732) 836-3282,"1890 Route 88,Brick, NJ 08724",40.071597,-74.121518,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4887,walgreens-9449-south-howell-ave.-oak-creek-wi-53154,(414) 764-8980,"9449 South Howell Ave.,Oak Creek, WI 53154",42.8746168,-87.9128689,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Immunizations, Online ordering, Film roll processing, Shingles Vaccine"
4888,walgreens-15650-w.-greenfield-ave.-brookfield-wi-53005,(262) 786-3692,"15650 W. Greenfield Ave.,Brookfield, WI 53005",43.0169524,-88.1079447,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
489,walgreens-5560-weslayan-st-houston-tx-77005,(713) 667-9349,"5560 Weslayan St,Houston, TX 77005",29.7218678,-95.4413572,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Online ordering, Film roll processing"
4892,walgreens-2181-harrodsburg-rd-lexington-ky-40504,(859) 278-9911,"2181 Harrodsburg Rd,Lexington, KY 40504",38.024972,-84.5391609,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing, Shingles Vaccine"
4893,walgreens-12110-lebanon-rd.-sharonville-oh-45241,(513) 769-8188,"12110 Lebanon Rd.,Sharonville, OH 45241",39.295011,-84.391736,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing, Shingles Vaccine"
4894,walgreens-8799-n-washington-street-thornton-co-80229,(720) 214-2620,"8799 N Washington Street,Thornton, CO 80229",39.8557739,-104.978643,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4895,walgreens-2400-n-may-ave-oklahoma-city-ok-73107,(405) 943-9361,"2400 N May Ave,Oklahoma City, OK 73107",35.4934299,-97.565312,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
4896,walgreens-185-e.-33rd-st.-edmond-ok-73013,(405) 348-8328,"185 E. 33rd St.,Edmond, OK 73013",35.623518,-97.478519,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Immunizations, Online ordering, Redbox DVD rental, Film roll processing, Shingles Vaccine"
4898,walgreens-6330-35th-ave-sw-seattle-wa-98126,(206) 938-2759,"6330 35th Ave Sw,Seattle, WA 98126",47.5454644,-122.3764202,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
4899,walgreens-5201-buffalo-gap-rd-abilene-tx-79606,(325) 695-8664,"5201 Buffalo Gap Rd,Abilene, TX 79606",32.3868654,-99.7658481,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4901,walgreens-12407-grant-rd-cypress-tx-77429,(281) 655-0478,"12407 Grant Rd,Cypress, TX 77429",29.983981,-95.611903,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4903,walgreens-530-cool-springs-blvd-franklin-tn-37067,(615) 771-6760,"530 Cool Springs Blvd,Franklin, TN 37067",35.946696,-86.820798,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer Only), Online ordering, Redbox DVD rental, Film roll processing"
4904,walgreens-2611-franklin-pike-nashville-tn-37204,(615) 269-6443,"2611 Franklin Pike,Nashville, TN 37204",36.120833,-86.775906,M F: 7:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer Only), Online ordering, Redbox DVD rental, Film roll processing, HIV Medication Support"
4905,walgreens-1131-mercury-blvd-murfreesboro-tn-37130,(615) 890-5911,"1131 Mercury Blvd,Murfreesboro, TN 37130",35.836808,-86.3738429,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Medication Compounding, Film roll processing, Shingles Vaccine"
4906,walgreens-5280-s-john-young-pkwy-orlando-fl-32839,(407) 363-7166,"5280 S John Young Pkwy,Orlando, FL 32839",28.488952,-81.418759,M F: 7:00AM-12:00AM Sat: 7:00AM-12:00AM Sun: 7:00AM-12:00AM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4907,walgreens-2840-w-ashlan-ave-fresno-ca-93705,(559) 225-8900,"2840 W Ashlan Ave,Fresno, CA 93705",36.7937794,-119.8438304,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
4909,walgreens-2921-n.-83rd-ave.-phoenix-az-85033,(623) 849-9300,"2921 N. 83rd Ave.,Phoenix, AZ 85033",33.480796,-112.236757,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Liquor department (Beer & Wine), Online ordering, Redbox DVD rental, Film roll processing"
4911,walgreens-6000-coors-nw-albuquerque-nm-87120,(505) 899-0989,"6000 Coors Nw,Albuquerque, NM 87120",35.150116,-106.685052,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-9:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4913,walgreens-34909-emerald-coast-pkwy-destin-fl-32541,(850) 654-7291,"34909 Emerald Coast Pkwy,Destin, FL 32541",30.3894283,-86.4270713,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing"
4915,walgreens-750-nw-119th-st-miami-fl-33168,(305) 685-9970,"750 NW 119th St,Miami, FL 33168",25.883307,-80.211337,Open 24 Hours,Open 24 Hours,,"Open 24 hours, Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Redbox DVD rental, Film roll processing, HIV Medication Support"
4916,walgreens-1448-n-us-hwy-1-jupiter-fl-33469,(561) 744-3887,"1448 N Us Hwy 1,Jupiter, FL 33469",26.951738,-80.085945,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Pharmacy drive-thru, Online ordering, Film roll processing"
4917,walgreens-690-nw-183rd-st-miami-fl-33169,(305) 249-6792,"690 NW 183rd St,Miami, FL 33169",25.941804,-80.212564,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-6:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
4919,walgreens-1158-washington-st.-toms-river-nj-08753,(732) 288-7950,"1158 Washington St.,Toms River, NJ 08753",39.965725,-74.197262,M F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing, Shingles Vaccine"
4920,walgreens-918-main-st-south-farmingdale-ny-11735,(516) 845-5235,"918 Main St,South Farmingdale, NY 11735",40.713437,-73.43312,M F: 7:00AM-10:00PM Sat: 7:00AM-10:00PM Sun: 7:00AM-10:00PM,M  F: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 9:00AM-6:00PM,,"Digital photo pickup, Printer cartridge refills, Pharmacy drive-thru, Online ordering, Film roll processing"
